"","V1","V2","V3","V4","V5"
"1810",NA,NA,NA,NA,NA
"1811",NA,NA,NA,NA,NA
"1812",NA,NA,NA,NA,NA
"1813",NA,NA,NA,NA,NA
"1814",NA,NA,NA,NA,NA
"1815",NA,NA,NA,NA,NA
"1816",NA,NA,NA,NA,NA
"1817",NA,NA,NA,NA,NA
"1818",NA,NA,NA,NA,NA
"1819",NA,NA,NA,NA,NA
"1820",NA,NA,NA,NA,NA
"1821",NA,NA,NA,NA,NA
"1822",NA,NA,NA,NA,NA
"1823",NA,NA,NA,NA,NA
"1824",NA,NA,NA,NA,NA
"1825",NA,NA,NA,NA,NA
